,name,nutritions,tags,Ingredients,persons,time,url,image
1183,Panpizza peperoni,"['energie', '840 kcal', 'koolhydraten', '97 g', 'natrium', '1060 mg', 'eiwit', '35 g', 'vet', '33 g', 'waarvan verzadigd', '13 g', 'vezels', '7 g']","['oven', 'italiaans', 'amerikaans', 'quiche', 'hoofdgerecht']","['rode ui', 'mozzarella', 'tarwebloem', 'gedroogde gist', 'zout', 'water', 'traditionele olijfolie', 'tomato frito', 'chorizo pamplona']",4,45,https://www.ah.nl/allerhande/recept/R-R900680/panpizza-peperoni,https://static.ah.nl/static/recepten/img_073453_1024x748_JPG.jpg
1184,Linzensalade met gegrilde groenten,"['energie', '445 kcal', 'koolhydraten', '35 g', 'natrium', '630 mg', 'eiwit', '21 g', 'vet', '22 g', 'waarvan verzadigd', '7 g', 'vezels', '11 g']","['glutenvrij', 'oven', 'amerikaans', 'salade', 'hoofdgerecht']","['aubergine', 'courgette', 'verse haricots verts', 'walnotenolie', 'balsamicoazijn', 'verse munt', 'verse platte peterselie', 'witte kaas', 'ricotta', 'kraanwater', 'bruine linzen in blik']",4,45,https://www.ah.nl/allerhande/recept/R-R900670/linzensalade-met-gegrilde-groenten,https://static.ah.nl/static/recepten/img_047609_1024x748_JPG.jpg
1185,"Flatbreads met avocado, garnalen en rucola","['energie', '655 kcal', 'koolhydraten', '95 g', 'eiwit', '23 g', 'vet', '19 g', 'waarvan verzadigd', '0 g']","['oven', 'amerikaans', 'brood/sandwiches', 'hoofdgerecht']","['rietsuiker', 'water', 'tarwebloem', 'griesmeel', 'cherrytomaten aan de tak', 'rode peper', 'verse koriander', 'olijfolie extra vierge', 'avocado', 'rucola', 'koelverse voorgekookte garnalen']",4,110,https://www.ah.nl/allerhande/recept/R-R900668/flatbreads-met-avocado-garnalen-en-rucola,https://static.ah.nl/static/recepten/img_008884_1024x748_JPG.jpg
1186,Italiaanse gehaktballetjes,"['energie', '550 kcal', 'koolhydraten', '53 g', 'eiwit', '28 g', 'vet', '26 g']","['budget', 'oven', 'italiaans', 'hoofdgerecht']","['gehakt', 'ricotta', 'Italiaanse kruiden', 'knoflook', 'sperziebonen', 'zwarte olijven', 'gnocchi di patate']",4,20,https://www.ah.nl/allerhande/recept/R-R785852/italiaanse-gehaktballetjes,https://static.ah.nl/static/recepten/img_007918_1024x748_JPG.jpg
1187,In bietensap gemarineerde zalm,"['energie', '460 kcal', 'koolhydraten', '2 g', 'natrium', '190 mg', 'eiwit', '34 g', 'vet', '35 g', 'waarvan verzadigd', '7 g', 'vezels', '1 g']","['lactosevrij', 'glutenvrij', 'oven', 'scandinavisch', 'hoofdgerecht']","['bietensap', 'zonnebloemolie', 'middelgroot ei', 'verse platte peterselie', 'kleine rode ui', 'extra vierge olijfolie', 'citroen']",4,20,https://www.ah.nl/allerhande/recept/R-R882660/in-bietensap-gemarineerde-zalm,https://static.ah.nl/static/recepten/img_064931_1024x748_JPG.jpg
1188,Penne met pompoen en tonijn,"['energie', '580 kcal', 'koolhydraten', '57 g', 'eiwit', '28 g', 'vet', '24 g', 'waarvan verzadigd', '0 g']","['oven', 'italiaans', 'pasta', 'hoofdgerecht']","['ui', 'traditionele olijfolie', 'balsamicoazijn', 'bleekselderij', 'knoflook', 'tonijnstukken in olie', 'kappertjes', 'zongerijpte Taggia-olijven', 'cherrytomaten', 'verse peterselie']",4,30,https://www.ah.nl/allerhande/recept/R-R882654/penne-met-pompoen-en-tonijn,https://static.ah.nl/static/recepten/img_008835_1024x748_JPG.jpg
1189,Aardappel-broccolischotel,"['energie', '380 kcal', 'koolhydraten', '50 g', 'natrium', '1335 mg', 'eiwit', '20 g', 'vet', '9 g', 'waarvan verzadigd', '4 g', 'vezels', '8 g']","['slank', 'vooraf te maken', 'oven', 'hoofdgerecht']","['mix voor kerriesaus', 'magere melk', 'aardappelschijfjes', 'bakbacon']",4,15,https://www.ah.nl/allerhande/recept/R-R882634/aardappel-broccolischotel,https://static.ah.nl/static/recepten/img_008813_1024x748_JPG.jpg
1190,Stamppot met pastinaak en prei,"['energie', '515 kcal', 'koolhydraten', '48 g', 'natrium', '60 mg', 'eiwit', '23 g', 'vet', '24 g', 'waarvan verzadigd', '6 g', 'vezels', '4 g']","['zonder vlees', 'oven', 'hollands', 'stamppot', 'hoofdgerecht']","['verse bieslook', 'kruimige aardappel', 'prei', 'pastinaak', 'knoflook', 'traditionele olijfolie', 'magere melk', 'verse zalmfilet', 'crème fraîche light']",4,30,https://www.ah.nl/allerhande/recept/R-R882632/stamppot-met-pastinaak-en-prei,https://static.ah.nl/static/recepten/img_048330_1024x748_JPG.jpg
1191,Chinese kip en papillotte met mihoen,"['energie', '435 kcal', 'koolhydraten', '73 g', 'natrium', '770 mg', 'eiwit', '26 g', 'vet', '3 g', 'waarvan verzadigd', '1 g', 'vezels', '6 g']","['slank', 'oven', 'chinees', 'aziatisch', 'hoofdgerecht']","['knoflook', 'hoisinsaus', 'kipfilethaasjes', 'verse prei', 'Thaise roerbakmix', 'mihoen', 'bosui', 'ijsbergsla']",4,20,https://www.ah.nl/allerhande/recept/R-R882616/chinese-kip-en-papillotte-met-mihoen,https://static.ah.nl/static/recepten/img_008798_1024x748_JPG.jpg
1192,Ovenschotel met boerenkool,"['energie', '415 kcal', 'koolhydraten', '45 g', 'natrium', '895 mg', 'eiwit', '28 g', 'vet', '12 g', 'waarvan verzadigd', '5 g', 'vezels', '10 g']","['glutenvrij', 'slank', 'vooraf te maken', 'oven', 'hollands', 'hoofdgerecht']","['knoflook', 'boerenkaas 30+', 'gesneden boerenkool', 'traditionele olijfolie', 'fijne diepvries tuinerwten', 'sambal badjak', 'gegrilde-yorkhamreepjes']",4,25,https://www.ah.nl/allerhande/recept/R-R882608/ovenschotel-met-boerenkool,https://static.ah.nl/static/recepten/img_048677_1024x748_JPG.jpg
1193,Preitaart met rauwe ham,"['energie', '605 kcal', 'koolhydraten', '42 g', 'natrium', '1400 mg', 'eiwit', '38 g', 'vet', '30 g', 'waarvan verzadigd', '14 g', 'vezels', '8 g']","['vooraf te maken', 'oven', 'italiaans', 'quiche', 'hoofdgerecht']","['deeg voor hartige taart', 'coburgerham', 'gedroogde tijm', 'middelgroot ei', 'Parmigiano Reggiano', 'ricotta', 'rucola']",4,20,https://www.ah.nl/allerhande/recept/R-R882594/preitaart-met-rauwe-ham,https://static.ah.nl/static/recepten/img_098964_1024x748_JPG.jpg
1194,Quiche met vijgen en walnoten,"['energie', '850 kcal', 'koolhydraten', '59 g', 'natrium', '1010 mg', 'eiwit', '24 g', 'vet', '56 g', 'waarvan verzadigd', '30 g', 'vezels', '9 g']","['zonder vlees/vis', 'vooraf te maken', 'oven', 'frans', 'quiche', 'hoofdgerecht']","['roomboter bladerdeeg', 'ongebrande walnoten', 'verse vijg', 'middelgroot ei', 'verse slagroom', 'gorgonzola']",4,20,https://www.ah.nl/allerhande/recept/R-R870108/quiche-met-vijgen-en-walnoten,https://static.ah.nl/static/recepten/img_048315_1024x748_JPG.jpg
1195,Côte de boeuf,"['energie', '525 kcal', 'koolhydraten', '6 g', 'eiwit', '38 g', 'vet', '38 g', 'waarvan verzadigd', '0 g']","['oven', 'hoofdgerecht']","['takje rozemarijn', 'citroen', 'grof zeezout', 'zwarte-peperkorrels', 'traditionele olijfolie', 'witlof', 'ongezouten roomboter', 'crème fraîche', 'mierikswortel in pot', 'dijonmosterd']",6,40,https://www.ah.nl/allerhande/recept/R-R870094/cote-de-boeuf,https://static.ah.nl/static/recepten/img_008784_1024x748_JPG.jpg
1196,Kalkoen met salie,"['energie', '910 kcal', 'koolhydraten', '24 g', 'eiwit', '64 g', 'vet', '62 g', 'waarvan verzadigd', '0 g']","['oven', 'amerikaans', 'hoofdgerecht']","['parmaham', 'pijnboompitten', 'verse ciabatta', 'Parmigiano Reggiano', 'ui', 'knoflook', 'ongezouten roomboter', 'vers salieblaadje', 'citroen', 'kalkoen']",6,20,https://www.ah.nl/allerhande/recept/R-R870092/kalkoen-met-salie,https://static.ah.nl/static/recepten/img_008783_1024x748_JPG.jpg
1197,Gevulde varkensrollade uit de oven,"['energie', '270 kcal', 'koolhydraten', '13 g', 'natrium', '845 mg', 'eiwit', '25 g', 'vet', '12 g', 'waarvan verzadigd', '4 g', 'vezels', '1 g']","['oven', 'hoofdgerecht']","['traditionele olijfolie', 'vers salieblaadje', 'pijnboompitten', 'blanke rozijnen', 'rode wijn', 'broodkruim', 'varkensrollade', 'takje rozemarijn', 'venkelzaad', 'verse tijm', 'knoflook', 'gedroogde laurierblaadjes', 'appelsap', 'balsamicoazijn']",6,75,https://www.ah.nl/allerhande/recept/R-R870086/gevulde-varkensrollade-uit-de-oven,https://static.ah.nl/static/recepten/img_048386_1024x748_JPG.jpg
1198,Loaf van noten en zuidvruchten,"['energie', '475 kcal', 'koolhydraten', '31 g', 'eiwit', '14 g', 'vet', '32 g', 'waarvan verzadigd', '0 g']","['vegetarisch', 'oven', 'hoofdgerecht']","['pecannoten', 'olijfolie', 'kastanjechampignons', 'verse tijm', 'knoflook', 'courgettes', 'couscous', 'eieren', 'gedroogde pruimen', 'zachte geitenkaas', 'gedroogde cranberry?s']",8,80,https://www.ah.nl/allerhande/recept/R-R870008/loaf-van-noten-en-zuidvruchten,https://static.ah.nl/static/recepten/img_008765_1024x748_JPG.jpg
1199,Prachtige gehaktballetjes met kaas uit de oven,"['energie', '440 kcal', 'koolhydraten', '9 g', 'natrium', '370 mg', 'eiwit', '31 g', 'vet', '31 g', 'waarvan verzadigd', '13 g', 'vezels', '2 g']","['oven', 'hoofdgerecht']","['rode ui', 'bleekselderij', 'knoflook', 'traditionele olijfolie', 'middelgroot ei', 'rundergehakt', 'half-om-halfgehakt', 'gedroogde oregano', 'citroen', 'gedroogde nootmuskaat', 'tomatenblokjes', 'kraanwater', 'cherrytomaten', 'mozzarella', 'verse basilicum', 'boeren belegen kaas']",8,30,https://www.ah.nl/allerhande/recept/R-R870002/prachtige-gehaktballetjes-met-kaas-uit-de-oven,https://static.ah.nl/static/recepten/img_008756_1024x748_JPG.jpg
1200,Kerstkip,"['energie', '470 kcal', 'koolhydraten', '11 g', 'natrium', '1630 mg', 'eiwit', '37 g', 'vet', '31 g', 'waarvan verzadigd', '9 g', 'vezels', '2 g']","['oven', 'engels', 'hoofdgerecht']","['hele kip', 'takje rozemarijn', 'verse tijm', 'kerstboter', 'klassieke vulling (voor kip)', 'verse bospeen', 'bleekselderij', 'ui', 'tarwebloem', 'groentebouillon van tablet', 'cranberrysaus', 'geroosterde aardappelen']",4,20,https://www.ah.nl/allerhande/recept/R-R869934/kerstkip,https://static.ah.nl/static/recepten/img_008697_1024x748_JPG.jpg
1201,Eendenborst met sinaasappel en kaneel,"['energie', '495 kcal', 'koolhydraten', '39 g', 'natrium', '165 mg', 'eiwit', '22 g', 'vet', '26 g', 'waarvan verzadigd', '12 g', 'vezels', '8 g']","['glutenvrij', 'oven', 'hoofdgerecht']","['kruimige aardappel', 'halfvolle melk', 'ongezouten roomboter', 'gemalen nootmuskaat', 'eendenborstfilet', 'vloeibare honing', 'gemalen kaneel', 'perssinaasappel']",4,35,https://www.ah.nl/allerhande/recept/R-R869906/eendenborst-met-sinaasappel-en-kaneel,https://static.ah.nl/static/recepten/img_074491_1024x748_JPG.jpg
1202,Varkenshaas en croûte,"['energie', '1215 kcal', 'koolhydraten', '79 g', 'eiwit', '68 g', 'vet', '67 g', 'waarvan verzadigd', '0 g']","['oven', 'hoofdgerecht']","['kastanjechampignons', 'tijm', 'varkenshaasjes', 'ontbijtspek', 'roomboter bladerdeeg', 'ei', 'pommes duchesse', 'bospeen', 'tuinerwten']",4,30,https://www.ah.nl/allerhande/recept/R-R869904/varkenshaas-en-croute,https://static.ah.nl/static/recepten/img_008734_1024x748_JPG.jpg
1203,Hartverwarmende winterstoof,"['energie', '295 kcal', 'koolhydraten', '5 g', 'natrium', '455 mg', 'eiwit', '26 g', 'vet', '17 g', 'waarvan verzadigd', '7 g', 'vezels', '1 g']","['vooraf te maken', 'oven', 'hoofdgerecht']","['rib-runderlappen', 'ui', 'bleekselderij', 'balsamicoazijn', 'bruin bier', 'groentebouillon van tablet', 'ongezouten roomboter', 'gemengde paddestoelen', 'sjalot', 'rozemarijnnaaldjes', 'verse tijm']",8,60,https://www.ah.nl/allerhande/recept/R-R869862/hartverwarmende-winterstoof,https://static.ah.nl/static/recepten/img_049312_1024x748_JPG.jpg
1204,Kruidige zalmfilet uit de oven,"['energie', '280 kcal', 'koolhydraten', '2 g', 'natrium', '55 mg', 'eiwit', '26 g', 'vet', '19 g', 'waarvan verzadigd', '3 g']","['zonder vlees', 'oven', 'hoofdgerecht']","['traditionele olijfolie', 'venkelzaad', 'paprikapoeder', 'verse platte peterselie', 'diepvries dille', 'citroen']",4,20,https://www.ah.nl/allerhande/recept/R-R869860/kruidige-zalmfilet-uit-de-oven,https://static.ah.nl/static/recepten/img_049112_1024x748_JPG.jpg
1205,Traditionele rosbief,"['energie', '170 kcal', 'natrium', '180 mg', 'eiwit', '29 g', 'vet', '6 g', 'waarvan verzadigd', '2 g']","['oven', 'hoofdgerecht']","['kaneelstokje', 'kruidnagel', 'mandarijn', 'citroen', 'takje rozemarijn', 'gedroogde nootmuskaat', 'gedroogde laurierblaadjes', 'grove mosterd', 'traditionele olijfolie']",6,15,https://www.ah.nl/allerhande/recept/R-R869856/traditionele-rosbief,https://static.ah.nl/static/recepten/img_008741_1024x748_JPG.jpg
1206,Varkensrollade met uiensaus,"['energie', '460 kcal', 'koolhydraten', '12 g', 'eiwit', '36 g', 'vet', '29 g', 'waarvan verzadigd', '0 g']","['oven', 'hoofdgerecht']","['knoflook', 'zout', 'olijfolie', 'ambachtelijke varkensrollade', 'ongezouten roomboter', 'Goudrenet appel', 'appelsap']",6,20,https://www.ah.nl/allerhande/recept/R-R869854/varkensrollade-met-uiensaus,https://static.ah.nl/static/recepten/img_008740_1024x748_JPG.jpg
1207,Entrecote met aardappelgratins,"['energie', '770 kcal', 'koolhydraten', '12 g', 'eiwit', '42 g', 'vet', '61 g']","['oven', 'hoofdgerecht']","['boter', 'entrecotes', 'eieren', 'wittewijnazijn', 'gedroogde dragon']",4,40,https://www.ah.nl/allerhande/recept/R-R869852/entrecote-met-aardappelgratins,https://static.ah.nl/static/recepten/img_008739_1024x748_JPG.jpg
1208,Zalm met rosésaus en risotto,"['energie', '975 kcal', 'koolhydraten', '63 g', 'natrium', '1235 mg', 'eiwit', '37 g', 'vet', '64 g', 'waarvan verzadigd', '26 g', 'vezels', '2 g']","['oven', 'italiaans', 'hoofdgerecht']","['sjalot', 'rosé', 'traditionele olijfolie', 'risottorijst', 'kippenbouillon van tablet', 'verse viskruiden met dille', 'verse zalmfilet']",4,35,https://www.ah.nl/allerhande/recept/R-R869848/zalm-met-rosesaus-en-risotto,https://static.ah.nl/static/recepten/img_008737_1024x748_JPG.jpg
1209,Franse kaasquiche,"['energie', '415 kcal', 'koolhydraten', '23 g', 'natrium', '430 mg', 'eiwit', '17 g', 'vet', '28 g', 'waarvan verzadigd', '18 g', 'vezels', '1 g']","['zonder vlees/vis', 'vooraf te maken', 'oven', 'frans', 'quiche', 'borrelhapje', 'hoofdgerecht']","['tarwebloem', 'zout', 'kraanwater', 'rode ui', 'rozijnen', 'roombrie', 'camembert', 'Port Salut roodkorstkaas 50+', 'middelgroot ei', 'crème fraîche']",10,25,https://www.ah.nl/allerhande/recept/R-R869424/franse-kaasquiche,https://static.ah.nl/static/recepten/img_050125_1024x748_JPG.jpg
1210,Côte de boeuf met paddenstoelenmelange,"['energie', '430 kcal', 'koolhydraten', '2 g', 'eiwit', '43 g', 'vet', '28 g', 'waarvan verzadigd', '0 g']","['oven', 'hoofdgerecht']","['serranoham', 'vers salieblaadje', 'grove mosterd', 'traditionele olijfolie', 'paddenstoelenmelange', 'bosui', 'knoflook', 'ongezouten roomboter']",6,20,https://www.ah.nl/allerhande/recept/R-R867196/cote-de-boeuf-met-paddenstoelenmelange,https://static.ah.nl/static/recepten/img_029472_1024x748_JPG.jpg
1211,Noordzeetong met kruiden uit de oven,"['energie', '230 kcal', 'koolhydraten', '7 g', 'eiwit', '19 g', 'vet', '14 g']","['oven', 'hoofdgerecht']","['crème fraîche', 'citroen', 'platte peterselie', 'dille', 'bieslook', 'paneermeel', 'Parmezaanse kaas', 'boter']",4,20,https://www.ah.nl/allerhande/recept/R-R867190/noordzeetong-met-kruiden-uit-de-oven,https://static.ah.nl/static/recepten/img_029473_1024x748_JPG.jpg
1212,Japanse côte de boeuf,"['energie', '610 kcal', 'koolhydraten', '9 g', 'eiwit', '40 g', 'vet', '46 g', 'waarvan verzadigd', '0 g']","['oven', 'japans', 'aziatisch', 'hoofdgerecht']","['knoflook', 'sojasaus', 'sesamolie', 'witte wijn', 'gembersiroop', 'zonnebloemolie', 'verse gember', 'citroen', 'mayonaise', 'mierikswortel in pot', 'sesamzaad']",6,45,https://www.ah.nl/allerhande/recept/R-R867186/japanse-cote-de-boeuf,https://static.ah.nl/static/recepten/img_029465_1024x748_JPG.jpg
1213,Gegrilde côte de boeuf,"['energie', '450 kcal', 'koolhydraten', '4 g', 'eiwit', '37 g', 'vet', '32 g', 'waarvan verzadigd', '0 g']","['oven', 'hoofdgerecht']","['traditionele olijfolie', 'courgette', 'ongebrande hazelnoten', 'verse basilicum', 'pittige rucola', 'balsamicoazijn gerijpt op hout', 'Italiaanse olijfolie extra vierge']",6,25,https://www.ah.nl/allerhande/recept/R-R867182/gegrilde-cote-de-boeuf,https://static.ah.nl/static/recepten/img_029429_1024x748_JPG.jpg
1214,Côte de boeuf met rozemarijn en krieltjes,"['energie', '495 kcal', 'koolhydraten', '20 g', 'natrium', '105 mg', 'eiwit', '37 g', 'vet', '29 g', 'waarvan verzadigd', '9 g', 'vezels', '4 g']","['lactosevrij', 'glutenvrij', 'oven', 'hoofdgerecht']","['sjalot', 'voorgekookte krieltjes', 'traditionele olijfolie', 'takje rozemarijn', 'gedroogde laurierblaadjes', 'knoflook']",6,25,https://www.ah.nl/allerhande/recept/R-R867180/cote-de-boeuf-met-rozemarijn-en-krieltjes,https://static.ah.nl/static/recepten/img_063832_1024x748_JPG.jpg
1215,Côte de boeuf met rodewijnjus,"['energie', '445 kcal', 'koolhydraten', '7 g', 'eiwit', '37 g', 'vet', '26 g', 'waarvan verzadigd', '0 g']","['oven', 'hoofdgerecht']","['traditionele olijfolie', 'ongezouten roomboter', 'ui', 'knoflook', 'winterpeen', 'bleekselderij', 'prei', 'verse tijm', 'Gigondas rode wijn', 'tarwebloem']",6,30,https://www.ah.nl/allerhande/recept/R-R867178/cote-de-boeuf-met-rodewijnjus,https://static.ah.nl/static/recepten/img_029478_1024x748_JPG.jpg
1216,Pizza chorizo en cannellinibonen,"['energie', '1035 kcal', 'koolhydraten', '112 g', 'eiwit', '44 g', 'vet', '43 g', 'waarvan verzadigd', '0 g']","['oven', 'italiaans', 'quiche', 'hoofdgerecht']","['steenoven pizzabodems', 'tomatensaus', 'rode paprika', 'chorizo', 'buffelmozzarella', 'munt']",2,10,https://www.ah.nl/allerhande/recept/R-R861262/pizza-chorizo-en-cannellinibonen,https://static.ah.nl/static/recepten/img_008623_1024x748_JPG.jpg
1217,Pizza tonijn en kappertjes,"['energie', '1165 kcal', 'koolhydraten', '101 g', 'natrium', '2660 mg', 'eiwit', '61 g', 'vet', '56 g', 'waarvan verzadigd', '14 g', 'vezels', '6 g']","['zonder vlees', 'oven', 'italiaans', 'hoofdgerecht']","['rode ui', 'tonijnstukken in olie', 'koelverse steenovenpizzabodem', 'pesto rosso', 'kappertjes', 'rucola', 'olijfolie extra vierge']",2,10,https://www.ah.nl/allerhande/recept/R-R861260/pizza-tonijn-en-kappertjes,https://static.ah.nl/static/recepten/img_008622_1024x748_JPG.jpg
1218,Notenquiche,"['energie', '320 kcal', 'koolhydraten', '12 g', 'natrium', '675 mg', 'eiwit', '25 g', 'vet', '29 g', 'waarvan verzadigd', '12 g', 'vezels', '1 g']","['vooraf te maken', 'oven', 'frans', 'quiche', 'borrelhapje', 'hoofdgerecht']","['magere gerookte spekreepjes', 'ui', 'gedroogde rozemarijn', ""gegrilde rode paprika's in pot"", 'middelgroot ei', 'verse slagroom', 'geraspte belegen kaas', 'ongezouten cashewnoten']",12,25,https://www.ah.nl/allerhande/recept/R-R861256/notenquiche,https://static.ah.nl/static/recepten/img_047688_1024x748_JPG.jpg
1219,Ribkarbonade met citroenricotta,"['energie', '430 kcal', 'koolhydraten', '6 g', 'eiwit', '41 g', 'vet', '26 g', 'waarvan verzadigd', '0 g']","['oven', 'hoofdgerecht']","['citroen', 'ricotta', 'olijfolie', 'paneermeel', 'Parmezaanse kaas', 'platte peterselie']",4,10,https://www.ah.nl/allerhande/recept/R-R861228/ribkarbonade-met-citroenricotta,https://static.ah.nl/static/recepten/img_008669_1024x748_JPG.jpg
1220,Rollade met tomatensaus,"['energie', '360 kcal', 'koolhydraten', '6 g', 'eiwit', '33 g', 'vet', '22 g']","['oven', 'hoofdgerecht']","['winterpeen', 'trostomaten', 'zoete ui', 'knoflook', 'varkensrollade', 'gedroogde rozemarijn']",4,10,https://www.ah.nl/allerhande/recept/R-R861226/rollade-met-tomatensaus,https://static.ah.nl/static/recepten/img_008668_1024x748_JPG.jpg
1221,Indische speklapjes,"['energie', '570 kcal', 'koolhydraten', '25 g', 'natrium', '985 mg', 'eiwit', '22 g', 'vet', '42 g', 'waarvan verzadigd', '14 g', 'vezels', '1 g']","['oven', 'indonesisch', 'aziatisch', 'hoofdgerecht']","['knoflook', 'rode peper', 'gembersiroop', 'ketjap manis', 'donkere basterdsuiker', 'zonnebloemolie', 'citroen', 'bosui', 'mini frites chips']",4,10,https://www.ah.nl/allerhande/recept/R-R861224/indische-speklapjes,https://static.ah.nl/static/recepten/img_008667_1024x748_JPG.jpg
1222,Pizza zalm en spinazie,"['energie', '985 kcal', 'koolhydraten', '109 g', 'natrium', '2585 mg', 'eiwit', '38 g', 'vet', '44 g', 'waarvan verzadigd', '21 g', 'vezels', '7 g']","['oven', 'italiaans', 'hoofdgerecht']","['tomatensaus', 'Parmigiano Reggiano', 'mascarpone', 'gerookte zalm', 'diepvries spinazie']",2,10,https://www.ah.nl/allerhande/recept/R-R861186/pizza-zalm-en-spinazie,https://static.ah.nl/static/recepten/img_008627_1024x748_JPG.jpg
1223,Pizza tomaat en mascarpone,"['energie', '870 kcal', 'koolhydraten', '104 g', 'natrium', '1555 mg', 'eiwit', '26 g', 'vet', '39 g', 'waarvan verzadigd', '20 g', 'vezels', '6 g']","['zonder vlees/vis', 'oven', 'italiaans', 'hoofdgerecht']","['knoflook', 'cherrytomaten', 'mascarpone', 'geraspte Parmezaanse kaas', 'verse basilicum']",2,10,https://www.ah.nl/allerhande/recept/R-R861184/pizza-tomaat-en-mascarpone,https://static.ah.nl/static/recepten/img_008626_1024x748_JPG.jpg
