id,name,nutritions,tags,ingredients,persons,time,url,image
3050,Farfalle met groenten en hüttenkäse,"[energie, 600 kcal, koolhydraten, 65 g, natrium, 1228 mg, eiwit, 30 g, vet, 23 g, waarvan verzadigd, 9 g, vezels, 5 g]","[snel, budget, mediterraan, pasta, hoofdgerecht, wat eten we vandaag, koken]","[farfalle, chorizoworst, courgette, gesneden uien, pesto arrabbiata, fijngesneden andijvie, koelverse hüttenkäse kaas]",4,15,https://www.ah.nl/allerhande/recept/R-R1185589/farfalle-met-groenten-en-huttenkase,https://static.ah.nl/static/recepten/img_069347_1024x748_JPG.jpg
3051,Gevulde tomatensoep,"[energie, 465 kcal, koolhydraten, 54 g, natrium, 2341 mg, eiwit, 23 g, vet, 14 g, waarvan verzadigd, 5 g, vezels, 11 g]","[zonder vlees/vis, snel, vooraf te maken, hollands, soep, hoofdgerecht, koken, maaltijdsoep]","[rode paprika, arachideolie, gesneden kastanjechampignons, verse boerenkool, tomatenblokjes, cannellinibonen, tomatencrèmesoep, water, zongedroogde tomaten in pot, Parmigiano Reggiano]",4,15,https://www.ah.nl/allerhande/recept/R-R1185587/gevulde-tomatensoep,https://static.ah.nl/static/recepten/img_069353_1024x748_JPG.jpg
3052,Zalmquiche met dille en garnalen,"[energie, 330 kcal, koolhydraten, 14 g, natrium, 715 mg, eiwit, 21 g, vet, 21 g, waarvan verzadigd, 10 g, vezels, 1 g]","[vooraf te maken, oven, frans, quiche, brunch, hoofdgerecht, pasen, picknick]","[verse zalmfilet, bosui, verse dille, diepvries rauwe gepelde garnalen, diepvries bladerdeeg, grove Zaanse mosterd, crème fraîche light, middelgroot ei, geitenkaas blanc 50+]",8,20,https://www.ah.nl/allerhande/recept/R-R1185583/zalmquiche-met-dille-en-garnalen,https://static.ah.nl/static/recepten/img_069381_1024x748_JPG.jpg
3053,Gevulde paprikas met gehakt en tuinerwten,"[energie, 415 kcal, koolhydraten, 21 g, waarvan suikers, 14 g, natrium, 80 mg, eiwit, 23 g, vet, 24 g, waarvan verzadigd, 6 g, vezels, 10 g]","[lactosevrij, oven, mediterraan, hoofdgerecht, wat eten we vandaag]","[paprika, middelgrote ui, knoflook, milde olijfolie, zonnebloempitten, baharat kruidenmix, rundergehakt, verse platte peterselie, diepvries tuinerwten]",4,25,https://www.ah.nl/allerhande/recept/R-R1185582/gevulde-paprika-s-met-gehakt-en-tuinerwten,https://static.ah.nl/static/recepten/img_081839_1024x748_JPG.jpg
3054,Lasagne met zalm en spinazie,"[energie, 580 kcal, koolhydraten, 52 g, natrium, 1200 mg, eiwit, 38 g, vet, 23 g, waarvan verzadigd, 11 g, vezels, 8 g]","[glutenvrij, oven, italiaans, pasta, hoofdgerecht, wat eten we vandaag, 5-ingrediënten]","[diepvries spinazie à la crème, diepvries wilde zalm, AH Vrij van glu\xadten lasagnebladen, roomkaas kruiden, geraspte belegen kaas]",4,20,https://www.ah.nl/allerhande/recept/R-R1185577/lasagne-met-zalm-en-spinazie,https://static.ah.nl/static/recepten/img_069652_1024x748_JPG.jpg
3055,Selderijrisotto met scamorza,"[energie, 485 kcal, koolhydraten, 63 g, natrium, 1330 mg, eiwit, 17 g, vet, 16 g, waarvan verzadigd, 10 g, vezels, 3 g]","[italiaans, rijst, hoofdgerecht, wat eten we vandaag, koken]","[bleekselderij, knoflook, ongezouten roomboter, risottorijst, droge witte wijn, kippenbouillon van tablet, scamorza (Italiaanse kaas), citroen, verse selderij, verse spinazie]",4,30,https://www.ah.nl/allerhande/recept/R-R1185573/selderijrisotto-met-scamorza,https://static.ah.nl/static/recepten/img_069372_1024x748_JPG.jpg
3056,Panpizza met witte kaas en wortelsalade,"[energie, 515 kcal, koolhydraten, 53 g, natrium, 685 mg, eiwit, 16 g, vet, 25 g, waarvan verzadigd, 5 g, vezels, 6 g]","[zonder vlees/vis, snel, mediterraan, hoofdgerecht, wat eten we vandaag, bakken]","[tarwebloem, milde yoghurt, zout, witte kaasblokjes in kruidenolie, peen julienne, salademix, rijkgevulde ongezouten elitehaver, olijfolie citroen, aubergine &amp; rodepaprikaspread, rucola]",4,15,https://www.ah.nl/allerhande/recept/R-R1185571/panpizza-met-witte-kaas-en-wortelsalade,https://static.ah.nl/static/recepten/img_069364_1024x748_JPG.jpg
3057,Bietensoep met geitenkaascroutons,"[energie, 380 kcal, koolhydraten, 29 g, natrium, 1440 mg, eiwit, 11 g, vet, 23 g, waarvan verzadigd, 15 g, vezels, 6 g]","[vooraf te maken, hollands, soep, hoofdgerecht, pasen, wat eten we vandaag, koken, maaltijdsoep]","[sjalot, knoflook, prei, ongezouten roomboter, petit beurre brood, verse tijm, oude geitenkaas, kippenbouillontablet, geraspte bietjes, water]",4,35,https://www.ah.nl/allerhande/recept/R-R1185570/bietensoep-met-geitenkaascroutons,https://static.ah.nl/static/recepten/img_087443_1024x748_JPG.jpg
3058,Couscoussalade met raapstelen,"[energie, 520 kcal, koolhydraten, 61 g, natrium, 440 mg, eiwit, 19 g, vet, 20 g, waarvan verzadigd, 4 g, vezels, 10 g]","[vegetarisch, couscous, hoofdgerecht, picknick, koken]","[handsinaasappel, ras el hanout specerijenmelange, volkoren speltcouscous, extra vierge olijfolie, Taggia olijven, romaatjes, radijs, raapstelen, limoen, cottagecheese]",4,20,https://www.ah.nl/allerhande/recept/R-R1185555/couscoussalade-met-raapstelen,https://static.ah.nl/static/recepten/img_RAM_PRD132109_1024x748_JPG.jpg
3059,Schelvis in korma met gele rijst,"[energie, 790 kcal, koolhydraten, 92 g, natrium, 635 mg, eiwit, 39 g, vet, 27 g, waarvan verzadigd, 12 g, vezels, 12 g]","[glutenvrij, snel, indiaas, aziatisch, hoofdgerecht, koken]","[gele rijst, knoflook, arachideolie, gesneden prei, diepvries tuinerwten, Pataks kormasaus, vissaus, bosui, gezouten cashewnoten, verse schelvis]",4,15,https://www.ah.nl/allerhande/recept/R-R1185545/schelvis-in-korma-met-gele-rijst,https://static.ah.nl/static/recepten/img_069370_1024x748_JPG.jpg
3060,Spinazie-ricotta-aardappelomelet,"[energie, 645 kcal, koolhydraten, 38 g, natrium, 740 mg, eiwit, 26 g, vet, 41 g, waarvan verzadigd, 12 g, vezels, 11 g]","[glutenvrij, zonder vlees/vis, mediterraan, hoofdgerecht, wat eten we vandaag, bakken]","[diepvries gesneden bladspinazie, arachideolie, bakaardappeltjes, paprikapoeder, middelgroot ei, Galbani ricotta, semi-zongedroogde tomaten, gesneden champignons]",4,17,https://www.ah.nl/allerhande/recept/R-R1185544/spinazie-ricotta-aardappelomelet,https://static.ah.nl/static/recepten/img_069374_1024x748_JPG.jpg
3061,"Stoof van prei, tomaat, aardappel en ei","[energie, 345 kcal, koolhydraten, 40 g, natrium, 1000 mg, eiwit, 12 g, vet, 14 g, waarvan verzadigd, 3 g, vezels, 6 g]","[glutenvrij, lactosevrij, vegetarisch, snel, slank, hoofdgerecht, wat eten we vandaag, stoven, slank]","[middelgroot ei, arachideolie, koelverse aardappelpartjes met schil, prei, gegrilde rode paprikas in pot, Euroma Original Spices by Jonnie Boer picadillo, tomato frito, verse koriander]",4,15,https://www.ah.nl/allerhande/recept/R-R1185542/stoof-van-prei-tomaat-aardappel-en-ei,https://static.ah.nl/static/recepten/img_069376_1024x748_JPG.jpg
3062,Spinaziesoep met ravioli,"[energie, 440 kcal, koolhydraten, 36 g, natrium, 1690 mg, eiwit, 20 g, vet, 22 g, waarvan verzadigd, 11 g, vezels, 9 g]","[snel, italiaans, soep, hoofdgerecht, wat eten we vandaag, koken, maaltijdsoep]","[vastkokende aardappel, traditionele olijfolie, gesneden uien, rundvleesbouillon van tablet, diepvries gesneden bladspinazie, knoflook, verse volkoren ravioli ricotta e spinaci, hamreepjes julienne, crème fraîche]",4,15,https://www.ah.nl/allerhande/recept/R-R1185541/spinaziesoep-met-ravioli,https://static.ah.nl/static/recepten/img_069375_1024x748_JPG.jpg
3063,Kerriesaucijs met broccoli en geroosterd amandelschaafsel,"[energie, 600 kcal, koolhydraten, 59 g, natrium, 680 mg, eiwit, 25 g, vet, 27 g, waarvan verzadigd, 8 g, vezels, 11 g]","[hollands, hoofdgerecht, wat eten we vandaag, bakken]","[stamppotaardappelen, amandelschaafsel, kalfssaucijs, kerriepoeder, traditionele olijfolie, broccoli, verse bieslook, halfvolle melk]",4,20,https://www.ah.nl/allerhande/recept/R-R1185540/kerriesaucijs-met-broccoli-en-geroosterd-amandelschaafsel,https://static.ah.nl/static/recepten/img_087737_1024x748_JPG.jpg
3064,Quinoasalade met avocado en garnalen,"[energie, 475 kcal, koolhydraten, 35 g, natrium, 1315 mg, eiwit, 17 g, vet, 27 g, waarvan verzadigd, 3 g, vezels, 11 g]","[lactosevrij, salade, hoofdgerecht, picknick, koken]","[zwarte quinoa, groentebouillontablet, kraanwater, diepvries tuinerwten, krop ijsbergsla, komkommer, verse bieslook, verse basilicum, citroen, ansjovisfilets, Calvé licht en romig mayonaise, eetrijpe avocado, seabob garnalen]",4,30,https://www.ah.nl/allerhande/recept/R-R1185532/quinoasalade-met-avocado-en-garnalen,https://static.ah.nl/static/recepten/img_069367_1024x748_JPG.jpg
3065,Tuinerwten-muntpuree met kabeljauw en chorizo,"[energie, 395 kcal, koolhydraten, 16 g, natrium, 495 mg, eiwit, 27 g, vet, 23 g, waarvan verzadigd, 6 g, vezels, 7 g]","[glutenvrij, lactosevrij, hoofdgerecht, wat eten we vandaag, pasen, stoven]","[ui, knoflook, chorizoworst, tomaat, gebroken rozemarijn, verse kabeljauwfilet, diepvries tuinerwten, verse munt, extra vierge olijfolie]",4,25,https://www.ah.nl/allerhande/recept/R-R1185529/tuinerwten-muntpuree-met-kabeljauw-en-chorizo,https://static.ah.nl/static/recepten/img_069653_1024x748_JPG.jpg
3066,Auberginerolletjes in tomatensaus,"[energie, 550 kcal, koolhydraten, 22 g, natrium, 790 mg, eiwit, 22 g, vet, 40 g, waarvan verzadigd, 13 g, vezels, 7 g]","[glutenvrij, italiaans, hoofdgerecht, kerst, pasen, sinterklaasavond, grillen]","[ui, winterpeen, bleekselderij, traditionele olijfolie, aubergine, rundergehaktballetjes, pikante pastasaus in pak, verse basilicum, ricotta]",4,45,https://www.ah.nl/allerhande/recept/R-R1185527/auberginerolletjes-in-tomatensaus,https://static.ah.nl/static/recepten/img_069154_1024x748_JPG.jpg
3067,Indiase curry-kokossoep,"[energie, 660 kcal, koolhydraten, 53 g, natrium, 985 mg, eiwit, 24 g, vet, 37 g, waarvan verzadigd, 20 g, vezels, 9 g]","[indiaas, aziatisch, soep, hoofdgerecht, wat eten we vandaag, koken, maaltijdsoep]","[ui, verse gember, vastkokende aardappel, aubergine, kipdijfilet, arachideolie, kruidenpasta mild curry, kraanwater, tomatenblokjes, kokosmelk, kippenbouillontablet, diepvries tuinerwten, naanbrood knoflook &amp; koriander]",4,50,https://www.ah.nl/allerhande/recept/R-R1185474/indiase-curry-kokossoep,https://static.ah.nl/static/recepten/img_067734_1024x748_JPG.jpg
3068,"Indiase curry met kip, aardappel en aubergine","[energie, 555 kcal, koolhydraten, 78 g, natrium, 200 mg, eiwit, 24 g, vet, 15 g, waarvan verzadigd, 4 g, vezels, 7 g]","[glutenvrij, lactosevrij, indiaas, aziatisch, rijst, hoofdgerecht, wat eten we vandaag, roerbakken/wokken]","[basmatirijst, ui, verse gember, vastkokende aardappel, aubergine, kipdijfilet, arachideolie, Indiase kruidenpasta, kraanwater, tomatenblokjes, diepvries tuinerwten]",4,50,https://www.ah.nl/allerhande/recept/R-R1185473/indiase-curry-met-kip-aardappel-en-aubergine,https://static.ah.nl/static/recepten/img_067688_1024x748_JPG.jpg
3069,Kip teriyaki met paprika ,"[energie, 355 kcal, koolhydraten, 19 g, natrium, 1000 mg, eiwit, 43 g, vet, 11 g, waarvan verzadigd, 2 g, vezels, 5 g]","[lactosevrij, slank, japans, aziatisch, hoofdgerecht, wat eten we vandaag, bakken, slank]","[verse gember, sesamolie, knoflook, kipfilethaasje, Japanse sojasaus, mirin, donkere basterdsuiker, zoete puntpaprika, verse peultjes, arachideolie, gesneden spitskool]",4,30,https://www.ah.nl/allerhande/recept/R-R1185451/kip-teriyaki-met-paprika,https://static.ah.nl/static/recepten/img_067600_1024x748_JPG.jpg
3070,Linzensoep met korianderpesto ,"[energie, 505 kcal, koolhydraten, 54 g, natrium, 1605 mg, eiwit, 28 g, vet, 18 g, waarvan verzadigd, 3 g, vezels, 9 g]","[lactosevrij, midden-oosters, soep, hoofdgerecht, wat eten we vandaag, koken, maaltijdsoep]","[winterpeen, bleekselderij, kraanwater, Valle del sole rode splitlinzen, kippenbouillontablet, traditionele olijfolie, verse koriander, verse schelvisfilet, zaatar kruidenmix, perssinaasappel, harissa]",4,35,https://www.ah.nl/allerhande/recept/R-R1185450/linzensoep-met-korianderpesto,https://static.ah.nl/static/recepten/img_067460_1024x748_JPG.jpg
3071,Aubergine met batata harra (pittige aardappel),"[energie, 340 kcal, koolhydraten, 35 g, natrium, 195 mg, eiwit, 6 g, vet, 18 g, waarvan verzadigd, 4 g, vezels, 6 g]","[vegetarisch, glutenvrij, budget, oven, midden-oosters, hoofdgerecht]","[knoflook, aubergine, traditionele olijfolie, rode paprika, harissa, Ketoembar gemalen koriander, bakaardappeltjes, verse koriander, citroen, geitenyoghurt]",4,15,https://www.ah.nl/allerhande/recept/R-R1185449/aubergine-met-batata-harra-pittige-aardappel,https://static.ah.nl/static/recepten/img_067441_1024x748_JPG.jpg
3072,Sobanoedels met tofu en sugarsnaps,"[energie, 555 kcal, koolhydraten, 63 g, natrium, 1635 mg, eiwit, 28 g, vet, 20 g, waarvan verzadigd, 5 g, vezels, 5 g]","[vegetarisch, lactosevrij, japans, aziatisch, hoofdgerecht, koken]","[sobanoedels, tofu naturel, verse gember, knoflook, wasabibol, rijstolie, Euroma Original spices by Jonnie Boer shichimi togarashi, Japanse sojasaus, sesamolie, verse sugarsnaps]",4,30,https://www.ah.nl/allerhande/recept/R-R1185447/sobanoedels-met-tofu-en-sugarsnaps,https://static.ah.nl/static/recepten/img_067475_1024x748_JPG.jpg
3073,Deense gehaktballetjes met bietjes en aardappelhuts,"[energie, 715 kcal, koolhydraten, 70 g, natrium, 565 mg, eiwit, 35 g, vet, 31 g, waarvan verzadigd, 10 g, vezels, 10 g]","[scandinavisch, stamppot, hoofdgerecht, wat eten we vandaag, bakken]","[krieltjes, sjalotten, half-om-halfgehakt, middelgroot ei, panko Japans paneermeel, gemalen nootmuskaat, gemalen kruidnagel*, zout, arachideolie, geraspte bietjes, cranberrycompote, salademix]",4,30,https://www.ah.nl/allerhande/recept/R-R1185446/deense-gehaktballetjes-met-bietjes-en-aardappelhuts,https://static.ah.nl/static/recepten/img_081593_1024x748_JPG.jpg
3074,Poriyal (Indiaas gebakken groenten) ,"[energie, 225 kcal, koolhydraten, 12 g, natrium, 30 mg, eiwit, 4 g, vet, 16 g, waarvan verzadigd, 12 g, vezels, 9 g]","[vegetarisch, glutenvrij, snel, budget, indiaas, aziatisch, hoofdgerecht, wat eten we vandaag, roerbakken/wokken]","[knoflook, verse sperziebonen, ghee, gemalen chilipeper, mosterdzaad, Ketoembar gemalen koriander, gemalen kokos, kraanwater, diepvries tuinerwten, peen julienne]",4,15,https://www.ah.nl/allerhande/recept/R-R1185442/poriyal-indiaas-gebakken-groenten,https://static.ah.nl/static/recepten/img_067469_1024x748_JPG.jpg
3075,Komkommerroerbak met sesam &amp; omelet,"[energie, 450 kcal, koolhydraten, 60 g, eiwit, 16 g, vet, 15 g, waarvan verzadigd, 4 g, vezels, 6 g]","[vegetarisch, lactosevrij, snel, budget, aziatisch, japans, rijst, hoofdgerecht, wat eten we vandaag, roerbakken/wokken, slank]","[sesamzaad, middelgroot ei, rijstolie, komkommer, 1 minuut witte rijst, Japanse wokgroente, Saitaku misosoep, Japanse sojasaus]",4,15,https://www.ah.nl/allerhande/recept/R-R1185440/komkommerroerbak-met-sesam-en-omelet,https://static.ah.nl/static/recepten/img_067458_1024x748_JPG.jpg
3076,Rigatoni met ribragu,"[energie, 515 kcal, koolhydraten, 52 g, natrium, 210 mg, eiwit, 25 g, vet, 22 g, waarvan verzadigd, 8 g, vezels, 4 g]","[lactosevrij, vooraf te maken, italiaans, pasta, hoofdgerecht, wat eten we vandaag, verjaardag, stoven]","[krabbetje, traditionele olijfolie, winterpeen, bleekselderij, ui, knoflook, vleesfond, tomatenschijven, rigatoni]",8,25,https://www.ah.nl/allerhande/recept/R-R1185439/rigatoni-met-ribragu,https://static.ah.nl/static/recepten/img_067472_1024x748_JPG.jpg
3077,Indiase biryani,"[energie, 580 kcal, koolhydraten, 69 g, natrium, 40 mg, eiwit, 27 g, vet, 20 g, waarvan verzadigd, 7 g, vezels, 7 g]","[glutenvrij, indiaas, aziatisch, rijst, hoofdgerecht, stoven]","[gele rijst, garneeramandelen, ghee, kipfilethaasje, ui, paprikamix, verse gember, knoflook, kardemompeulen, kaneelstokje, tomaat, verse koriander, royale rozijnen uit chili]",4,45,https://www.ah.nl/allerhande/recept/R-R1185438/indiase-biryani,https://static.ah.nl/static/recepten/img_067456_1024x748_JPG.jpg
3078,Snelle pilav met gegrilde kerrie-tonijnsteak,"[energie, 545 kcal, koolhydraten, 56 g, natrium, 198 mg, eiwit, 39 g, vet, 17 g, waarvan verzadigd, 3 g, vezels, 9 g]","[glutenvrij, lactosevrij, snel, indiaas, aziatisch, rijst, hoofdgerecht, wat eten we vandaag, roerbakken/wokken]","[arachideolie, tomatenpuree, gerookt paprikapoeder, verse Mexicaanse roerbakgroente, voorgekookte basmatirijst, kikkererwten in blik, diepvries tuinerwten, water, kerriepoeder, witte tonijnsteak, gezouten cashewnoten]",4,15,https://www.ah.nl/allerhande/recept/R-R1185436/snelle-pilav-met-gegrilde-kerrie-tonijnsteak,https://static.ah.nl/static/recepten/img_067474_1024x748_JPG.jpg
3079,Crispy kipfajita,"[energie, 445 kcal, koolhydraten, 40 g, natrium, 1163 mg, eiwit, 28 g, vet, 17 g, waarvan verzadigd, 3 g, vezels, 9 g]","[snel, mexicaans, hoofdgerecht, camping, wat eten we vandaag, bakken]","[paprikamix, verse koriander, mayonaise met yoghurt, Louisiana Chipotle hot sauce, kipfiletreepjes, kipkruiden, arachideolie, black eyed bonen, tortillawrap tomaat]",4,15,https://www.ah.nl/allerhande/recept/R-R1185434/crispy-kipfajita,https://static.ah.nl/static/recepten/img_067447_1024x748_JPG.jpg
3080,Quinoasalade met mango,"[energie, 525 kcal, koolhydraten, 66 g, natrium, 400 mg, eiwit, 16 g, vet, 19 g, waarvan verzadigd, 8 g, vezels, 15 g]","[lactosevrij, vegetarisch, aziatisch, lunch, hoofdgerecht, wat eten we vandaag, roerbakken/wokken]","[quinoa tricolore, eetrijpe mango, verse gember, vloeibare honing, citroensap, rijstolie, koelvers broccoliroosje, verse sugarsnaps, Japanse sojasaus, waterkers]",4,20,https://www.ah.nl/allerhande/recept/R-R1185433/quinoasalade-met-mango,https://static.ah.nl/static/recepten/img_107335_1024x748_JPG.jpg
3081,Noedels met mango &amp; kip,"[energie, 460 kcal, koolhydraten, 69 g, natrium, 2030 mg, eiwit, 27 g, vet, 7 g, waarvan verzadigd, 1 g, vezels, 5 g]","[lactosevrij, snel, aziatisch, hoofdgerecht, wat eten we vandaag, roerbakken/wokken]","[eiermie, zoete puntpaprika, verse mango, verse munt, arachideolie, kipdijfiletreepjes naturel, zoete chilisaus, vissaus]",4,15,https://www.ah.nl/allerhande/recept/R-R1185432/noedels-met-mango-en-kip,https://static.ah.nl/static/recepten/img_104105_1024x748_JPG.jpg
3082,Haaskarbonades met mosterd-tijmsaus,"[energie, 675 kcal, koolhydraten, 21 g, natrium, 993 mg, eiwit, 48 g, vet, 41 g, waarvan verzadigd, 23 g, vezels, 13 g]","[snel, hollands, hoofdgerecht, koken]","[ongezouten roomboter, haaskarbonade, gesneden prei, verse gesneden snijbonen, gedroogde tijm, cannellinibonen, verse slagroom, Franse mosterd, kippenbouillontablet]",4,15,https://www.ah.nl/allerhande/recept/R-R1185431/haaskarbonades-met-mosterd-tijmsaus,https://static.ah.nl/static/recepten/img_067454_1024x748_JPG.jpg
3083,Zalmburger met avocado,"[energie, 640 kcal, koolhydraten, 29 g, natrium, 700 mg, eiwit, 32 g, vet, 42 g, waarvan verzadigd, 8 g, vezels, 9 g]","[brood/sandwiches, hoofdgerecht, wat eten we vandaag]","[verse zalmfilet, verse spinazie, cannellinibonen, dijonmosterd, witte kaasblokjes in kruidenolie, kappertjes, eetrijpe avocado, meergranenbol]",4,17,https://www.ah.nl/allerhande/recept/R-R1185430/zalmburger-met-avocado,https://static.ah.nl/static/recepten/img_081908_1024x748_JPG.jpg
3084,"Bulgur met pruimen, spinazie en runderballetjes","[energie, 645 kcal, koolhydraten, 80 g, natrium, 1247 mg, eiwit, 27 g, vet, 22 g, waarvan verzadigd, 6 g, vezels, 9 g]","[snel, midden-oosters, hoofdgerecht, wat eten we vandaag, stoven]","[gedroogde pruimen zonder pit, bulgur, kippenbouillon van tablet, ras el hanout specerijenmelange, tomatenblokjes, arachideolie, rundergehaktballetjes, verse spinazie, gepelde ongezouten pistachenoten]",4,15,https://www.ah.nl/allerhande/recept/R-R1185429/bulgur-met-pruimen-spinazie-en-runderballetjes,https://static.ah.nl/static/recepten/img_067443_1024x748_JPG.jpg
3085,Oosterse rijstschotel met makreel,"[energie, 630 kcal, koolhydraten, 60 g, natrium, 605 mg, eiwit, 26 g, vet, 30 g, waarvan verzadigd, 6 g, vezels, 8 g]","[lactosevrij, glutenvrij, snel, aziatisch, rijst, hoofdgerecht, wat eten we vandaag, roerbakken/wokken]","[1 minuut basmatirijst, middelgroot ei, citroen, verse platte peterselie, verse gerookte makreelfilet met peper, traditionele olijfolie, Thaise roerbakmix, kerriepoeder]",4,15,https://www.ah.nl/allerhande/recept/R-R1185428/oosterse-rijstschotel-met-makreel,https://static.ah.nl/static/recepten/img_067479_1024x748_JPG.jpg
